,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,SUPERVISING_OFFICER_RANK,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,age_bin
4725,May,Tuesday,Based on Radio Run,POM,SGT,Y,(null),5,CPW,5,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),MALE,BLACK HISPANIC,5.7,230.0,HEA,BRO,BLK,110,C,PBQN,QUEENS,over_30
4726,May,Tuesday,Based on Radio Run,POM,LT,Y,PSB,1,GRAND LARCENY AUTO,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.6,175.0,THN,BRO,BLK,111,D,PBQN,QUEENS,18_30
4727,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,0,PETIT LARCENY,62,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.1,180.0,THN,BRO,XXX,13,E,PBMS,MANHATTAN,over_30
4728,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,0,ASSAULT,26,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,6.1,215.0,MED,BLU,BLN,13,C,PBMS,MANHATTAN,18_30
4729,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,0,ASSAULT,26,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,WHITE,5.5,135.0,THN,BLU,BLN,13,C,PBMS,MANHATTAN,18_30
4730,May,Wednesday,Based on Self Initiated,CPT,SGT,Y,PSB,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,15,Y,Y,N,(null),Y,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.1,170.0,MED,BRO,BRO,14,G,PBMS,MANHATTAN,over_30
4731,May,Wednesday,Based on Self Initiated,CPT,SGT,Y,PSB,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,15,Y,Y,N,(null),Y,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,230.0,HEA,BRO,BLK,14,G,PBMS,MANHATTAN,over_30
4732,May,Wednesday,Based on Radio Run,POM,SGT,Y,Housing,1709,ASSAULT,20,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,210.0,U,BRO,BLK,19,M,PBMN,MANHATTAN,over_30
4733,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,20,PETIT LARCENY,30,Y,Y,Y,PETIT LARCENY,N,N,(null),S,V,Y,N,N,(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.9,160.0,MED,BRO,BRO,19,G,PBMN,MANHATTAN,over_30
4734,May,Wednesday,Based on Radio Run,POF,LT,Y,(null),1,PETIT LARCENY,5,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK HISPANIC,5.3,120.0,THN,BRO,BRO,19,F,PBMN,MANHATTAN,unknown
4735,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,ROBBERY,4,Y,Y,Y,ROBBERY,N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.1,210.0,HEA,BRO,BLK,26,C,PBMN,MANHATTAN,over_30
4736,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,ROBBERY,4,Y,Y,Y,ROBBERY,N,Y,(null),(null),(null),Y,N,N,(null),(null),Y,Y,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,150.0,THN,BRO,BLK,26,C,PBMN,MANHATTAN,over_30
4737,May,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,ROBBERY,4,Y,Y,Y,ROBBERY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,195.0,U,BRO,XXX,26,C,PBMN,MANHATTAN,over_30
4738,May,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,PETIT LARCENY,4,Y,N,N,(null),N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.6,140.0,THN,BRO,GRY,33,B,PBMN,MANHATTAN,over_30
4739,May,Wednesday,Based on C/W on Scene,POF,SGT,Y,PSB,0,THEFT OF SERVICES,10,Y,N,Y,MENACING,N,Y,(null),(null),(null),N,N,N,(null),Y,(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),MALE,BLACK HISPANIC,5.8,140.0,MED,BRO,BLK,42,C,PBBX,BRONX,unknown
4740,May,Wednesday,Based on Radio Run,POM,SGT,Y,(null),3,CPW,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.6,155.0,MED,BRO,BRO,44,C,PBBX,BRONX,over_30
4741,May,Wednesday,Based on Radio Run,POM,SGT,Y,(null),5,ASSAULT,35,Y,N,Y,ASSAULT,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.1,200.0,MED,BRO,BLK,60,A,PBBS,BROOKLYN,over_30
4742,May,Wednesday,Based on Radio Run,POF,LT,N,(null),2,ROBBERY,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,180.0,U,ZZZ,BRO,62,B,PBBS,BROOKLYN,18_30
4743,May,Wednesday,Based on Radio Run,POF,LT,Y,(null),2,ROBBERY,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,ASIAN / PACIFIC ISLANDER,5.7,170.0,MED,ZZZ,BRO,62,B,PBBS,BROOKLYN,18_30
4744,May,Wednesday,Based on Radio Run,POM,SGT,Y,(null),2,BURGLARY,20,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.7,170.0,MED,BRO,BLK,63,B,PBBS,BROOKLYN,over_30
4745,May,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,ROBBERY,4,Y,N,N,(null),N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),Y,Y,(null),(null),(null),MALE,BLACK,5.9,170.0,THN,BRO,BLK,67,D,PBBS,BROOKLYN,18_30
4746,May,Wednesday,Based on Radio Run,DTS,SSA,Y,(null),1,PETIT LARCENY,5,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.7,150.0,THN,BRO,BRO,68,E,PBBS,BROOKLYN,18_30
4747,May,Wednesday,Based on Radio Run,POF,SGT,Y,PSB,1,OTHER,27,Y,N,Y,OTHER,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.11,215.0,MED,BRO,BRO,69,B,PBBS,BROOKLYN,over_30
4748,May,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,PETIT LARCENY,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.6,160.0,THN,BRO,BLK,72,D,PBBS,BROOKLYN,18_30
4749,May,Wednesday,Based on Self Initiated,POM,SSA,Y,(null),1,OTHER,10,Y,Y,N,(null),N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,210.0,MED,GRN,WHI,72,D,PBBS,BROOKLYN,over_30
4750,May,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,0,OTHER,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.5,180.0,HEA,BRO,BLK,75,D,PBBN,BROOKLYN,18_30
4751,May,Wednesday,Based on C/W on Scene,POF,LT,Y,PSB,1,GRAND LARCENY,1,Y,N,Y,GRAND LARCENY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.4,110.0,THN,BRO,RED,75,D,PBBN,BROOKLYN,18_30
4752,May,Wednesday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,0,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.9,150.0,MED,BRO,BLK,76,A,PBBS,BROOKLYN,18_30
4753,May,Wednesday,Based on Radio Run,POM,LT,Y,(null),1,ROBBERY,13,Y,N,Y,ROBBERY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,5.1,230.0,MED,BRO,BLK,83,C,PBBN,BROOKLYN,18_30
4754,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,ASSAULT,2,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.2,200.0,MED,BRO,BLK,101,C,PBQS,QUEENS,over_30
4755,May,Wednesday,Based on Radio Run,POM,SGT,Y,(null),1,PETIT LARCENY,5,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.9,130.0,THN,BRO,BRO,103,D,PBQS,QUEENS,18_30
4756,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,CPW,10,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,150.0,THN,BRO,BLK,103,C,PBQS,QUEENS,18_30
4757,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,11,Y,Y,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),MALE,BLACK,5.1,180.0,U,BRO,BLK,103,C,PBQS,QUEENS,18_30
4758,May,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,ROBBERY,10,Y,N,Y,ROBBERY,N,N,(null),S,V,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.5,210.0,MED,BRO,BLD,105,A,PBQS,QUEENS,over_30
4759,May,Wednesday,Based on Radio Run,POM,SGT,N,PSB,0,PETIT LARCENY,10,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.1,160.0,THN,BRO,BLK,105,D,PBQS,QUEENS,0_17
4760,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,ROBBERY,9,N,Y,Y,ROBBERY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.9,130.0,THN,BRO,BLK,110,B,PBQN,QUEENS,0_17
4761,May,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,ROBBERY,9,N,Y,Y,ROBBERY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.0,100.0,THN,BRO,BLK,110,B,PBQN,QUEENS,0_17
4762,May,Thursday,Based on Self Initiated,POM,SGT,Y,(null),1,ASSAULT,2,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,6.2,200.0,MED,BRO,BLK,34,C,PBMN,MANHATTAN,18_30
4763,May,Thursday,Based on Radio Run,POM,SGT,Y,PSB,1,ROBBERY,1,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.1,100.0,THN,BRO,BLK,40,B,PBBX,BRONX,0_17
4764,May,Thursday,Based on Self Initiated,DTS,LT,Y,PSB,3,BURGLARY,3,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.2,180.0,THN,BRO,BLK,40,B,PBBX,BRONX,over_30
4765,May,Thursday,Based on Self Initiated,POM,SGT,Y,(null),1,CPW,15,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,Y,(null),(null),(null),MALE,BLACK,5.6,120.0,THN,BRO,BLK,43,B,PBBX,BRONX,18_30
4766,May,Thursday,Based on Self Initiated,POM,SGT,Y,Housing,1,CRIMINAL TRESPASS,10,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.5,130.0,MED,BRO,BLK,43,A,PBBX,BRONX,0_17
4767,May,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,BURGLARY,8,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.11,180.0,MED,BRO,BLK,45,E,PBBX,BRONX,18_30
4768,May,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,2,CPW,1,Y,Y,Y,CPW,N,N,(null),S,V,Y,Y,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,MALE,BLACK,5.9,165.0,THN,BRO,BLK,47,B,PBBX,BRONX,18_30
4769,May,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,2,CPW,1,Y,Y,Y,CPW,N,N,(null),S,V,Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),MALE,BLACK,5.9,135.0,THN,BRO,BLK,47,B,PBBX,BRONX,18_30
4770,May,Thursday,Based on Radio Run,POM,SGT,N,(null),1,GRAND LARCENY AUTO,25,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),Y,(null),(null),(null),(null),MALE,WHITE HISPANIC,5.4,110.0,THN,BRO,BLK,48,A,PBBX,BRONX,18_30
4771,May,Thursday,Based on Self Initiated,POM,SGT,Y,(null),3,CPW,4,Y,Y,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),MALE,BLACK HISPANIC,5.9,170.0,MED,BRO,BLK,52,D,PBBX,BRONX,over_30
4772,May,Thursday,Based on Radio Run,POF,SGT,Y,Transit,2,ASSAULT,15,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,140.0,THN,BRO,XXX,61,A,PBBS,BROOKLYN,18_30
4773,May,Thursday,Based on Radio Run,POF,SGT,Y,Transit,2,ASSAULT,15,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.5,125.0,THN,BRO,XXX,61,A,PBBS,BROOKLYN,18_30
4774,May,Thursday,Based on Self Initiated,POM,SSA,Y,(null),10,OTHER,5,Y,Y,N,(null),N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.2,180.0,HEA,BRO,BLK,66,H,PBBS,BROOKLYN,over_30
4775,May,Thursday,Based on Radio Run,POF,SGT,Y,PSB,1,PETIT LARCENY,1,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,5.6,200.0,MED,BRO,BLK,69,B,PBBS,BROOKLYN,over_30
4776,May,Thursday,Based on Radio Run,POF,SGT,Y,(null),1,PETIT LARCENY,15,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,ASIAN / PACIFIC ISLANDER,5.1,200.0,MED,BRO,BLK,72,D,PBBS,BROOKLYN,over_30
4777,May,Thursday,Based on Radio Run,DTS,SGT,Y,PSB,2,ASSAULT,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.6,165.0,MED,ZZZ,BLK,73,D,PBBN,BROOKLYN,18_30
4778,May,Thursday,Based on Radio Run,POF,SGT,Y,Housing,2,CPW,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,170.0,MED,BLK,BRO,75,C,PBBN,BROOKLYN,18_30
4779,May,Thursday,Based on Radio Run,POM,SGT,Y,PSB,1,UNAUTHORIZED USE OF A VEHICLE,15,Y,N,Y,UNAUTHORIZED USE OF A VEHICLE,N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),MALE,WHITE,5.3,130.0,THN,BRO,BLK,76,A,PBBS,BROOKLYN,0_17
4780,May,Thursday,Based on Radio Run,POM,SGT,Y,PSB,0,GRAND LARCENY AUTO,6,Y,N,Y,UNAUTHORIZED USE OF A VEHICLE,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,140.0,THN,BRO,BLK,76,A,PBBS,BROOKLYN,18_30
4781,May,Thursday,Based on Radio Run,POM,SGT,N,Housing,1,BURGLARY,15,Y,N,Y,BURGLARY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,6.3,150.0,THN,BRO,BLK,77,C,PBBN,BROOKLYN,over_30
4782,May,Thursday,Based on Radio Run,POM,SGT,Y,(null),1,GRAND LARCENY AUTO,12,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.11,220.0,MED,BRO,BLK,77,C,PBBN,BROOKLYN,18_30
